ea_id,slug,registry_created_at,registry_owner,evidence_class,action,magic_rows,reason
QM5_10534,mql5-vlt-compr,2026-05-22,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_10535,mql5-evenstar,2026-05-22,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_10536,mql5-engulf,2026-05-22,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_10665,tv-smc-basic,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_10667,tv-8020-zones,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_10695,edge-lab-t1-fx-mom,2026-05-22,Gemini,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_10696,edge-lab-t2-filt-carry,2026-05-22,Gemini,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_10764,idx-totm,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10765,gold-monthly-seasonal,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10766,pre-nfp-drift,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10767,idx-earnings-drift,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10768,fomc-post-mom,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10832,tv-nq-ib-ema,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_10864,edge-lab-d1-momentum-v1,2026-05-22,gemini,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10865,edge-lab-d1-carry-v1,2026-05-22,gemini,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10880,nt-spxl-dd,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_10883,nt-cap-protect,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_10887,risk-xasset-mom,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_10889,el-d1-t8-macro-cycle,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10890,el-d1-t9-cbi-rs,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10891,el-d2-t10-fomc-drift,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10893,el-d4-t12-ls-ob-micro,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10894,el-d1-t13-ctot-momentum,2026-05-22,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_10969,ftmo-cot-bias,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11053,pst-csmr,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11057,pst-relcarry,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11060,pst-carry,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11061,pst-mrwings,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11097,pnf-reversal,2026-05-22,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11155,qc-ema50-200,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11157,qc-liq-top8,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11158,qc-pairs-sma,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11204,ft-adx-mom,2026-05-23,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_11211,ft-binhv45,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11215,ft-comb-bhcluc,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11217,ft-low-bb,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11238,ft-diamond,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11239,ft-godstra,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11280,vegas-wave-ema144-169-fractal,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11282,ptf-ewmac,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11283,ptf-breakout,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11284,ptf-mr-ewmac,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11295,cs-obv-zero,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11296,cs-vwap-cross,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11307,bf-stoch-macd,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11308,bf-stoch-bb,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11309,bf-triple-ema,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11323,tc20-h1-17-smma28-ema100-macd,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11324,tc20-h1-18-ema5-10-stoch-rsi14,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_11326,tc-m5-10-ema40-80-cci21,2026-05-23,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
