currency,event,month,reason,affected_symbol_examples,pre30_post30_potential_underblock_minutes_upper_bound,followup
EUR,ECB Monetary Policy Press Conference,2020-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2020-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2020-04,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2020-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2020-06,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Economic Forecasts,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2020-07,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2020-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2020-09,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2020-10,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2020-12,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2020-12,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-01,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-01,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-02,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-03,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-03,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-04,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-04,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-05,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-06,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-06,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-07,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-07,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-08,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-09,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-09,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,EU Leaders Summit,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,Consumer Price Expectations,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Deposit Facility Rate Decision,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Interest Rate Decision,2021-10,UNCONFIRMED_RATE,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB Monetary Policy Press Conference,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,GDP q/q,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,CPI y/y,2021-10,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
EUR,ECB President Lagarde Speech,2021-11,NONRATE_SCOPE_GAP,GDAXI;EURUSD,60,E2_AND_E4
